,entropy,Hurst,Complexity,Mobility,labels
58,1.5528995966728927,0.8719445331377443,66.26142760563613,0.0128594031450905,1
59,1.6046567160501413,0.8902284390119561,59.529882969228595,0.014729582659060686,3
60,1.5756159818575182,0.8521541322547831,58.63031111146654,0.015292670716459298,1
61,1.5860604945724333,0.9832917406478972,66.51467050855979,0.013314161323187678,1
62,1.62578491635419,0.8223043476640775,59.29091313445389,0.015390852217068393,1
63,1.5301847409136944,0.907280511955619,61.813017271176136,0.014038049529410008,2
64,1.5629138606266277,0.7513548876812869,55.49605155914393,0.015513228617674254,2
65,1.6012226128676916,1.0247618925478506,62.33082384049792,0.013759415296579815,2
66,1.5363038172853447,0.9787846303752029,73.32961242818784,0.011791671263305178,3
67,1.4169897512374092,0.880762531050384,78.14004611103404,0.010839728277608566,3
68,1.4588128968926524,0.6934593224945486,69.49244261111221,0.0123784124281632,3
69,1.612309211737011,0.7460920088400137,53.65715254078958,0.016392402824534594,3
70,1.5769843104760213,0.7385374466089919,55.84465410079728,0.015716206697374124,3
71,1.5935880132385687,0.8351990716123764,60.151149929243495,0.01469001906962115,3
72,1.6020869237931052,1.0261632069267856,89.3929759764017,0.010346235947974299,0
73,1.5974948763536598,1.0173006125004926,110.84195591672092,0.008785073633573906,0
74,1.5947849754304624,0.8591534261735134,54.53630628382499,0.016364768702523378,0
75,1.6342442065456284,0.7828266039725108,51.57400598068901,0.01764810168218577,0
76,1.7011208434454457,0.7689254715634056,44.42105940660986,0.020824644948983534,0
77,1.5802749706984056,0.7072960699817138,54.843677102537605,0.015988603859751992,0
78,1.5876984535084258,1.001172069583016,90.99905967405266,0.01010879430116329,1
79,1.5769901051299453,0.881489846877393,57.49971306945787,0.01573509857256267,1
80,1.599260830891043,0.8885061527003154,55.79066806172384,0.015570247854825628,1
81,1.5647176337071553,0.9407876069540771,66.55557216758379,0.013451186351985922,2
82,1.5775965928322144,1.0016245234717287,69.5041554224479,0.012793102391939938,2
83,1.6103597392275493,0.6925851321220096,52.05376277428919,0.016660382741777363,2
84,1.6273862438186792,0.7380126262922286,49.89865225821668,0.01791894801820949,0
85,1.6580597608567829,0.8765409735128338,50.914779816608664,0.017628043965976104,0
86,1.6682172280792438,0.7358764914967209,50.06585286056048,0.01877696479005245,0
87,1.714692392219061,0.8161129115084537,46.06006542364069,0.021302097976940645,3
88,1.6357252854213982,0.85978358660133,51.5627646200738,0.01784105060388914,3
89,1.7002326258388407,0.7800970878502227,45.48092899032099,0.02008366552417432,3
90,1.6153479168433897,0.6900786763453053,54.785525061198165,0.01667068886237094,0
91,1.616513027994598,0.7974037056793932,50.91396787539793,0.017869199678136685,0
92,1.6115641320627585,0.7433003253415554,51.36025723703451,0.017545588371362632,0
93,1.5796578570059179,0.8325176427987616,56.69910814511466,0.015805339846968646,2
94,1.611298054324724,0.8577851636103064,59.30890672421321,0.015370861795220203,2
95,1.6153057183860298,0.9356526666193506,61.62289317982919,0.014306350793313487,2
96,1.6000175646191133,0.724871477686546,52.22898097422412,0.017122463339791335,1
97,1.6650605805491019,1.0012693941173676,66.23861805468955,0.014030987830480393,1
98,1.6034738731436253,1.0515244699413673,101.9924325705232,0.00973659480369417,1
99,1.6077765300787579,0.9318285157204591,58.7053255406089,0.015305579021885812,2
100,1.586244870279951,0.7449979417298151,57.68363894970349,0.015241140327904953,2
101,1.5943645095892462,0.8442132657033334,57.121938823668025,0.015516722088829468,2
102,1.573425020827538,0.8346115711999579,65.21786848989196,0.014117530997136507,2
103,1.6531870274337859,0.8769246788979702,75.94468636792833,0.0128096413862331,2
104,1.614519906006266,0.7787956417873924,55.695435111919146,0.015746867648922833,2
105,1.5352626389816564,0.8049309577674549,59.770418461082805,0.014293507306410847,0
106,1.5963879307582491,0.884870237523799,75.25549891211442,0.012237987884832184,0
107,1.6286152869760244,0.7454806092634051,55.9586150790961,0.015929283736012684,0
108,1.5229604549991427,0.8634957711514787,81.7072106077522,0.010822211000644616,3
109,1.5475430283980132,0.8656358467808642,65.69538620997928,0.013258808507738293,3
110,1.616228627636182,0.8752942634773061,67.3648087658464,0.013966825007788786,3
111,1.5981932649789776,0.6814737095916711,53.45844662595511,0.016706136683910047,1
112,1.6434299138246395,0.7857566427885782,51.43197087043296,0.017678356972245245,1
113,1.6099487401963044,0.9182339477391671,58.13700894260503,0.015485368039449774,1
114,1.6320925057794025,0.6909169642609877,49.533195291462754,0.018423976890294517,3
115,1.6295355106262621,0.8826855739692467,55.40286322311754,0.016379164355978425,3
116,1.6046669086875331,0.9886175458589097,64.83170514736558,0.01402140768396575,3
